Impression ID,User ID,Date,News1,Impression_News1,News2,Impression_News2,News3,Impression_News3
17975,U30255,11/9/2019 ,N47020,0,N27845,0,N51398,1
18035,U58849,11/14/2019,N20270,1,N19661,0,N50872,0
18046,U23275,11/11/2019,N45270,0,N55204,0,N55689,1
18216,U55461,11/10/2019,N57651,0,N49685,1,N36681,0
18295,U27749,11/12/2019,N20495,0,N7821,0,N33885,1
18321,U18189,11/11/2019,N55689,1,N23414,0,N53585,0
18333,U81145,11/10/2019,N49685,1,N36681,0,N57651,0
18352,U59284,11/10/2019,N44651,0,N61022,0,N49279,1
18419,U42575,11/10/2019,N56051,0,N57962,0,N61022,1
18426,U7910,11/12/2019,N33619,0,N41020,0,N52122,1
18428,U49428,11/10/2019,N49685,1,N57651,0,N36681,0
18477,U16144,11/13/2019,N39010,0,N287,1,N49483,0
18492,U59539,11/12/2019,N6890,0,N33885,0,N20495,1
18566,U2712,11/9/2019 ,N27845,0,N51398,0,N41881,1
18590,U45959,11/13/2019,N287,0,N45266,1,N47061,0
18719,U24010,11/9/2019 ,N51398,0,N27845,0,N41881,1
18746,U255,11/9/2019 ,N27845,1,N58051,0,N52000,0
18811,U12580,11/13/2019,N42977,0,N47061,0,N35170,1
18853,U58482,11/11/2019,N54489,1,N53585,0,N46526,0
18867,U10185,11/11/2019,N55689,1,N55204,0,N53585,0
18883,U40397,11/10/2019,N49685,1,N57651,0,N36681,0
18901,U88796,11/10/2019,N49279,1,N61022,0,N44651,0
18961,U72188,11/11/2019,N50675,0,N33619,1,N36789,0
18978,U87608,11/12/2019,N7319,0,N33619,1,N52122,1
19046,U93304,11/10/2019,N61022,0,N49279,1,N21882,0
19111,U63754,11/11/2019,N55689,0,N53585,1,N55204,0
19243,U18037,11/12/2019,N44516,0,N27041,0,N33619,1
19291,U58689,11/11/2019,N54489,1,N42597,0,N46029,0
19310,U72744,11/11/2019,N52622,1,N32087,0,N55689,0
19338,U43010,11/10/2019,N62093,1,N49685,0,N64542,0
19343,U70275,11/13/2019,N26025,0,N287,1,N39010,0
19371,U49146,11/14/2019,N6578,1,N50872,0,N496,0
19466,U26900,11/10/2019,N44651,0,N49279,1,N61022,0
19467,U89395,11/10/2019,N44651,0,N49279,1,N61022,0
19499,U2773,11/10/2019,N49279,1,N61022,0,N44651,0
19524,U87622,11/13/2019,N34921,1,N24732,0,N17759,0
19537,U47365,11/11/2019,N33619,1,N36789,1,N50675,0
19574,U77639,11/9/2019 ,N44679,1,N4819,0,N37250,0
19589,U55867,11/14/2019,N50872,0,N40109,1,N23446,0
19626,U34929,11/11/2019,N23414,0,N53585,0,N55689,1
19670,U70342,11/10/2019,N49685,1,N57651,0,N36681,0
19734,U31631,11/10/2019,N510,0,N21351,0,N30814,1
19769,U65669,11/11/2019,N55689,0,N45270,0,N53585,1
19785,U93005,11/13/2019,N47061,0,N61023,0,N42977,1
19846,U21552,11/11/2019,N23429,0,N33619,0,N50675,1
19861,U4593,11/11/2019,N55689,0,N55204,0,N53585,1
19914,U8007,11/10/2019,N49279,1,N61022,0,N44651,0
19938,U32507,11/11/2019,N41222,0,N53585,1,N54489,0
19982,U46125,11/11/2019,N55689,0,N55204,0,N53585,1
19988,U24386,11/11/2019,N38662,0,N55204,1,N13930,0
20034,U50389,11/10/2019,N49279,1,N61022,0,N44651,0
20056,U16476,11/11/2019,N23414,1,N55689,0,N45270,0
20075,U11895,11/10/2019,N49685,1,N47067,0,N42614,0
20109,U15960,11/10/2019,N49685,1,N36681,0,N57651,0
20131,U3321,11/14/2019,N14478,1,N52867,0,N61233,0
20161,U61373,11/11/2019,N55689,0,N23414,0,N53585,1
20168,U27974,11/11/2019,N23414,0,N55689,0,N53585,1
20200,U64252,11/10/2019,N49279,1,N44651,0,N61022,0
20369,U57867,11/10/2019,N61022,0,N21882,0,N49279,1
20383,U6102,11/11/2019,N53585,1,N55689,0,N13930,1
20412,U87514,11/11/2019,N55689,0,N55204,1,N53585,0
20522,U32291,11/10/2019,N61022,0,N44651,0,N49279,1
20530,U10384,11/11/2019,N23414,0,N55689,0,N13930,1
20533,U4861,11/11/2019,N23414,1,N55689,0,N13930,0
20550,U11067,11/10/2019,N57651,0,N49685,1,N36681,0
20620,U89379,11/10/2019,N49279,1,N61022,0,N44651,0
20673,U32848,11/10/2019,N36681,0,N49685,1,N57651,0
20733,U71976,11/11/2019,N53585,0,N23414,1,N55689,0
20757,U79146,11/11/2019,N9271,1,N60445,0,N10688,0
20852,U58991,11/9/2019 ,N47020,0,N1034,1,N26179,0
20867,U82804,11/11/2019,N13930,0,N53585,1,N55689,0
21034,U46728,11/10/2019,N57651,0,N36681,0,N49685,1
21039,U21788,11/10/2019,N57097,0,N61022,1,N64916,0
21062,U2337,11/9/2019 ,N63583,1,N5957,0,N39700,0
21115,U25433,11/13/2019,N47061,0,N20076,0,N35170,1
21146,U72569,11/11/2019,N55689,1,N45270,0,N55204,0
21226,U84299,11/13/2019,N4642,0,N56214,1,N33831,0
21264,U30290,11/10/2019,N61022,0,N49279,1,N44651,0
21279,U56915,11/13/2019,N8509,0,N51048,1,N4642,0
21306,U25849,11/9/2019 ,N51398,0,N41881,1,N27845,0
21359,U76334,11/9/2019 ,N47020,1,N1034,0,N65185,0
21393,U47790,11/11/2019,N23429,1,N50675,0,N33619,0
21469,U40078,11/9/2019 ,N9910,0,N47020,0,N62762,1
21523,U41131,11/9/2019 ,N36752,0,N47020,0,N1034,1
21701,U77050,11/11/2019,N13930,0,N55689,0,N23414,1
21753,U49049,11/10/2019,N49279,1,N44651,0,N36681,0
21777,U41279,11/9/2019 ,N65185,1,N47020,0,N1034,0
21807,U10199,11/12/2019,N49180,0,N33619,1,N41020,0
21808,U646,11/10/2019,N49279,1,N44651,0,N61022,0
21878,U57597,11/11/2019,N23414,1,N55689,0,N13930,0
21947,U87622,11/14/2019,N6471,1,N43277,0,N20394,0
21948,U59114,11/11/2019,N53585,1,N55689,0,N55204,0
21957,U92771,11/11/2019,N55689,0,N45270,0,N53585,1
22034,U81863,11/10/2019,N57651,0,N49685,1,N36681,0
22079,U13929,11/11/2019,N55689,1,N55204,0,N45270,0
22336,U27016,11/12/2019,N33885,1,N20495,0,N19092,0
22403,U66301,11/11/2019,N38662,0,N13930,1,N55204,0
22425,U49064,11/14/2019,N57311,0,N61233,1,N54752,0
22426,U30711,11/14/2019,N34092,0,N51253,1,N35815,0
22486,U30898,11/11/2019,N55689,0,N55204,0,N53585,1
22546,U59072,11/9/2019 ,N47020,0,N51398,1,N8929,0
22558,U58989,11/11/2019,N13930,1,N55689,0,N55204,0
22597,U25216,11/10/2019,N44651,1,N61022,0,N49279,0
22761,U81656,11/11/2019,N13930,0,N23414,1,N55689,0
22768,U16664,11/9/2019 ,N47020,0,N1034,1,N23548,0
22881,U8889,11/9/2019 ,N1034,1,N36752,0,N47020,0
22921,U28212,11/11/2019,N52622,1,N35729,0,N55689,0
22936,U89464,11/10/2019,N44651,0,N49279,1,N61022,0
22962,U70998,11/11/2019,N53585,1,N55204,0,N55689,0
23004,U18922,11/11/2019,N50675,0,N33619,1,N36789,0
23059,U62341,11/11/2019,N23429,0,N33619,0,N50675,1
23095,U25870,11/11/2019,N21707,0,N45270,1,N53585,0
23148,U25330,11/13/2019,N287,0,N61032,0,N31283,1
23197,U20296,11/11/2019,N33619,0,N23429,0,N50675,1
23218,U42361,11/10/2019,N21882,0,N49279,1,N61022,0
23234,U57014,11/11/2019,N53585,0,N55689,1,N45270,0
23364,U81527,11/12/2019,N33619,0,N50675,1,N47578,0
23389,U71741,11/11/2019,N55204,0,N55689,1,N61549,0
23424,U54218,11/9/2019 ,N41178,0,N27845,0,N52433,1
23466,U22265,11/11/2019,N55689,0,N23414,1,N53585,0
23474,U17966,11/11/2019,N55204,0,N55689,0,N53585,1
23497,U93853,11/13/2019,N42457,0,N56214,1,N64252,0
23538,U32740,11/10/2019,N1026,0,N49030,1,N63478,0
23554,U10633,11/14/2019,N6578,1,N38779,0,N29363,0
23617,U27331,11/11/2019,N23429,0,N3179,0,N17893,1
23652,U58468,11/9/2019 ,N23548,0,N41881,1,N47020,0
23664,U12792,11/14/2019,N19661,0,N33828,1,N61233,0
23815,U80916,11/11/2019,N46029,0,N8191,1,N54489,0
23823,U81480,11/14/2019,N50872,0,N40109,0,N51253,1
23861,U73303,11/13/2019,N56214,0,N64252,0,N51048,1
23889,U87743,11/11/2019,N27581,0,N42961,0,N35729,1
23901,U18770,11/11/2019,N55204,0,N53585,1,N55689,0
23936,U83624,11/11/2019,N55689,0,N23414,1,N53585,0
24006,U62016,11/13/2019,N51048,0,N287,1,N39010,0
24059,U83742,11/9/2019 ,N27845,0,N41881,1,N51398,0
24070,U57923,11/11/2019,N18375,0,N36186,0,N21479,1
24100,U65585,11/10/2019,N49279,1,N61022,0,N44651,0
24223,U6684,11/10/2019,N44651,0,N61022,0,N49279,1
24255,U6396,11/11/2019,N54489,1,N8191,0,N46526,0
24260,U94051,11/13/2019,N56214,0,N50023,1,N4642,0
24269,U93810,11/12/2019,N6458,0,N64851,1,N58363,0
24413,U28932,11/10/2019,N21882,0,N49279,1,N64513,0
24488,U6866,11/10/2019,N41224,1,N49685,0,N36681,0
24600,U93379,11/12/2019,N17059,0,N12029,1,N7821,0
24621,U27259,11/10/2019,N61022,0,N44651,0,N49279,1
24717,U77241,11/14/2019,N60550,0,N43806,1,N56211,0
24748,U1842,11/10/2019,N44651,0,N49279,1,N36681,0
24823,U53994,11/14/2019,N45734,1,N19661,0,N40109,0
24832,U39800,11/14/2019,N51133,1,N34600,0,N12446,0
24836,U36582,11/12/2019,N50675,0,N47578,0,N33619,1
24865,U27162,11/11/2019,N36789,1,N16920,0,N54489,0
24964,U81372,11/11/2019,N59981,0,N55689,1,N7809,0
24993,U79774,11/11/2019,N54489,0,N42597,0,N46029,1
25106,U38203,11/9/2019 ,N1034,1,N65185,0,N47020,1
25129,U85936,11/11/2019,N47067,1,N55631,0,N43338,0
25166,U44514,11/10/2019,N49279,1,N44651,0,N61022,0
25189,U44899,11/11/2019,N36789,0,N33619,1,N50675,0
25222,U51236,11/9/2019 ,N47020,0,N65185,1,N1034,0
25544,U83480,11/12/2019,N33240,0,N12029,1,N16272,0
25556,U45411,11/9/2019 ,N41178,0,N41881,1,N27845,0
25558,U12580,11/13/2019,N42977,1,N47061,0,N13579,0
25562,U3247,11/10/2019,N57651,0,N36681,0,N49685,1
25658,U80305,11/11/2019,N59981,0,N35729,1,N7809,0
25741,U61909,11/11/2019,N51346,0,N6379,0,N53585,1
25774,U21004,11/11/2019,N50675,0,N23429,0,N33619,1
25905,U25221,11/11/2019,N57090,0,N49685,0,N27581,1
25911,U77769,11/11/2019,N55689,0,N55204,0,N53585,1
25928,U83677,11/14/2019,N14478,1,N61233,0,N52424,0
25987,U88055,11/11/2019,N23429,1,N33619,0,N50675,0
26033,U47168,11/10/2019,N57651,0,N49685,1,N36681,0
26044,U43097,11/13/2019,N26025,0,N287,0,N39010,1
26081,U89342,11/13/2019,N38999,0,N10812,0,N12029,1
26100,U77896,11/11/2019,N24848,0,N31384,0,N7795,1
26115,U5641,11/9/2019 ,N27845,0,N51398,0,N41881,1
26148,U41989,11/13/2019,N39010,0,N15719,0,N36660,1
26203,U67255,11/11/2019,N6099,0,N555,0,N18708,1
26219,U39123,11/11/2019,N55689,1,N13930,0,N55204,0
26243,U21421,11/9/2019 ,N29218,0,N36752,1,N47020,0
26254,U73729,11/10/2019,N49279,1,N44651,0,N61022,0
26296,U50084,11/10/2019,N49685,1,N36681,0,N57651,0
26329,U29482,11/10/2019,N11830,0,N35729,1,N38783,0
26340,U39454,11/9/2019 ,N47267,0,N17357,1,N42354,0
26356,U79525,11/11/2019,N43432,0,N55689,1,N16804,0
26374,U18903,11/9/2019 ,N65185,1,N1034,0,N47020,0
26412,U82024,11/10/2019,N36681,0,N57651,0,N49685,1
26413,U17646,11/11/2019,N55204,0,N53585,1,N55689,0
26541,U87737,11/11/2019,N55204,0,N55689,0,N53585,1
26574,U41511,11/11/2019,N53585,1,N55689,0,N13930,0
26576,U7320,11/11/2019,N46029,0,N23414,1,N54489,0
26667,U63254,11/11/2019,N53585,1,N13930,0,N55689,0
26670,U81866,11/11/2019,N54482,0,N21519,1,N12109,0
26682,U24624,11/13/2019,N8509,1,N56214,0,N20746,0
26701,U27736,11/10/2019,N49685,1,N36681,0,N57651,0
26728,U36300,11/14/2019,N29212,0,N23446,0,N40109,1
26761,U24066,11/11/2019,N52622,0,N59981,0,N55204,1
26799,U36146,11/10/2019,N61022,0,N44651,0,N49279,1
26840,U91749,11/12/2019,N33885,1,N20495,0,N7821,0
26890,U37460,11/11/2019,N52622,1,N55689,0,N53585,0
26936,U3202,11/10/2019,N49279,1,N44651,0,N61022,0
27066,U3118,11/14/2019,N61233,1,N41934,0,N56211,0
27083,U15607,11/9/2019 ,N23548,1,N47020,0,N51398,0
27131,U18052,11/14/2019,N45734,1,N496,0,N56777,0
27210,U89438,11/11/2019,N55689,1,N35729,0,N52622,0
27250,U37117,11/10/2019,N61022,0,N21882,0,N49279,1
27351,U53755,11/11/2019,N35729,1,N59981,0,N21707,0
27379,U30304,11/13/2019,N48698,1,N4642,0,N25295,0
27429,U61150,11/10/2019,N57651,0,N49685,1,N36681,0
27434,U67905,11/10/2019,N49279,1,N44651,0,N61022,0
27453,U41738,11/14/2019,N38779,1,N23446,0,N40109,0
27468,U57866,11/11/2019,N53585,1,N55689,0,N13930,0
27560,U10950,11/11/2019,N45270,0,N55204,0,N55689,1
27612,U33891,11/10/2019,N21882,0,N61022,0,N49279,1
27694,U46228,11/11/2019,N35729,1,N49685,0,N56193,0
27709,U29936,11/11/2019,N12042,0,N48759,0,N35729,1
27723,U7222,11/11/2019,N23414,1,N13930,0,N55689,0
27749,U89457,11/11/2019,N27581,0,N35729,0,N49685,1
27782,U4702,11/11/2019,N27581,1,N57090,0,N28047,0
27813,U70747,11/11/2019,N23414,1,N46029,0,N54489,0
27816,U36626,11/9/2019 ,N1034,0,N47020,0,N65185,1
27817,U56461,11/11/2019,N23414,0,N46029,0,N54489,1
27936,U24315,11/13/2019,N47061,0,N45266,1,N13579,0
27947,U33641,11/10/2019,N36681,0,N57651,0,N49685,1
27959,U11670,11/11/2019,N54489,1,N46029,0,N23414,0
27974,U81712,11/10/2019,N49279,1,N44651,0,N61022,0
27988,U80817,11/9/2019 ,N47020,0,N36752,0,N1034,1
28070,U76838,11/9/2019 ,N36752,0,N1034,1,N47020,0
28100,U33260,11/14/2019,N26944,0,N62933,0,N46821,1
28130,U8196,11/12/2019,N50675,0,N33619,1,N20079,0
28136,U71619,11/10/2019,N49685,1,N41224,0,N36681,0
28179,U3976,11/10/2019,N61022,0,N49279,1,N44651,0
28181,U92320,11/10/2019,N56193,0,N49685,1,N31273,0
28305,U88972,11/10/2019,N61022,0,N49279,1,N44651,0
28368,U25292,11/11/2019,N56598,0,N46029,0,N16804,1
28428,U55864,11/11/2019,N46029,0,N23414,1,N54489,0
28433,U3077,11/14/2019,N23446,1,N50872,0,N40109,0
28525,U35916,11/11/2019,N7754,0,N36910,1,N62093,0
28544,U17929,11/11/2019,N55204,0,N38662,0,N23414,1
28545,U74383,11/12/2019,N33619,1,N49180,0,N41020,0
28613,U92012,11/10/2019,N57097,1,N64916,0,N1034,0
28633,U71161,11/11/2019,N55689,0,N53585,1,N13930,0
28650,U70314,11/11/2019,N23414,1,N46029,0,N54489,0
28656,U92322,11/9/2019 ,N47020,0,N65185,1,N1034,0
28756,U73927,11/12/2019,N52122,0,N7319,1,N62360,0
28767,U54547,11/11/2019,N53696,0,N50469,1,N50675,0
28829,U68226,11/11/2019,N53585,0,N46029,0,N54489,1
28891,U682,11/10/2019,N57651,0,N36681,0,N49685,1
28902,U36289,11/10/2019,N61022,1,N21882,0,N49279,0
28935,U56868,11/10/2019,N49279,1,N61022,0,N44651,0
28939,U16101,11/10/2019,N64542,0,N62093,0,N49685,1
28993,U66213,11/9/2019 ,N47020,0,N36752,0,N1034,1
29000,U78741,11/11/2019,N42961,1,N59436,0,N6099,0
29002,U50770,11/11/2019,N6099,0,N23414,1,N54482,0
29069,U91241,11/11/2019,N55689,1,N13930,0,N23414,0
29078,U8586,11/11/2019,N53696,0,N33619,1,N2869,0
29088,U91024,11/11/2019,N55689,0,N13930,0,N53585,1
29124,U90737,11/10/2019,N17342,0,N49279,1,N16915,0
29137,U22486,11/14/2019,N60750,1,N61233,0,N46917,0
29141,U11624,11/11/2019,N23414,1,N55689,0,N53585,0
29144,U79980,11/14/2019,N45734,0,N50872,0,N20270,1
29186,U10099,11/13/2019,N45266,0,N47061,1,N27314,0
29282,U26309,11/14/2019,N35815,0,N50872,0,N6578,1
29299,U20616,11/11/2019,N48890,1,N55204,0,N60872,0
29306,U87958,11/10/2019,N49685,1,N64542,0,N62093,0
29312,U74306,11/9/2019 ,N65185,1,N47020,0,N1034,0
29319,U87372,11/11/2019,N23414,0,N13930,1,N55689,0
29333,U53747,11/11/2019,N50675,1,N23429,0,N33619,0
29426,U35916,11/11/2019,N55689,1,N62093,0,N7754,0
29464,U35842,11/9/2019 ,N1034,0,N47020,0,N65185,1
29508,U67252,11/12/2019,N63970,1,N27560,0,N58363,0
29530,U34643,11/10/2019,N36681,0,N44651,0,N49279,1
29637,U45315,11/11/2019,N59981,1,N7809,0,N35729,0
29692,U83092,11/12/2019,N42977,1,N33885,0,N7821,0
29697,U58648,11/9/2019 ,N1034,0,N47020,0,N65185,1
29740,U6797,11/11/2019,N36712,1,N24686,0,N6693,0
29752,U74206,11/14/2019,N38779,0,N58569,0,N5154,1
29761,U18491,11/10/2019,N61022,0,N49279,1,N44651,0
29816,U44820,11/10/2019,N61022,0,N21882,0,N49279,1
29860,U86921,11/14/2019,N40109,0,N19661,1,N57032,0
29967,U23304,11/11/2019,N23414,0,N55689,0,N53585,1
29973,U21196,11/10/2019,N28047,0,N49685,1,N64542,0
30009,U92766,11/10/2019,N57651,0,N49685,1,N36681,0
30113,U63359,11/11/2019,N23414,0,N53585,1,N55689,1
30124,U47687,11/11/2019,N54489,0,N55204,0,N23414,1
30219,U69044,11/10/2019,N61022,0,N49279,1,N44651,0
30244,U72914,11/11/2019,N24686,0,N15269,1,N33619,0
30253,U2069,11/14/2019,N45523,0,N23877,0,N47098,1
30277,U57560,11/11/2019,N55689,1,N45270,0,N55204,0
30369,U15395,11/11/2019,N23414,1,N55689,0,N13930,0
30381,U63475,11/10/2019,N44651,0,N61022,0,N49279,1
30392,U1018,11/11/2019,N23414,0,N13930,1,N55689,0
30491,U16478,11/10/2019,N49279,1,N61022,0,N21882,0
30708,U32139,11/10/2019,N61022,0,N21882,0,N49279,1
30711,U21133,11/11/2019,N53585,1,N55689,0,N23414,0
30783,U49667,11/11/2019,N53585,1,N13930,0,N55689,0
30788,U13287,11/9/2019 ,N47020,0,N36752,0,N1034,1
30793,U26357,11/10/2019,N61022,0,N49279,1,N44651,0
30796,U63859,11/10/2019,N59390,0,N44651,0,N61022,1
30809,U19735,11/11/2019,N54489,0,N8191,1,N46526,0
30846,U69998,11/11/2019,N53585,1,N55689,0,N13930,0
30894,U14429,11/10/2019,N61022,0,N21882,0,N49279,1
30962,U40260,11/11/2019,N23414,1,N55689,0,N13930,0
30984,U24624,11/14/2019,N34185,1,N1539,0,N62318,0
31006,U56676,11/11/2019,N50675,0,N23429,1,N33619,0
31065,U63174,11/10/2019,N61022,0,N49279,1,N44651,0
31116,U39483,11/9/2019 ,N47020,0,N1034,0,N65185,1
31241,U58543,11/10/2019,N63478,1,N11830,0,N38783,0
31245,U1826,11/11/2019,N8191,0,N54489,1,N46526,0
31249,U5008,11/11/2019,N55689,0,N55204,0,N53585,1
31265,U49716,11/11/2019,N555,1,N5587,0,N21882,0
31266,U88328,11/11/2019,N13930,0,N55689,0,N53585,1
31273,U16372,11/12/2019,N33885,0,N12029,1,N7821,0
31295,U19234,11/10/2019,N44651,0,N49279,1,N61022,0
31381,U78992,11/9/2019 ,N1034,0,N48958,0,N47020,1
31477,U31631,11/11/2019,N57030,0,N38201,1,N6379,0
31481,U10188,11/10/2019,N52446,0,N5497,1,N49685,1
31491,U85830,11/13/2019,N64174,0,N56214,1,N42457,0
31499,U42413,11/10/2019,N61022,0,N44651,0,N49279,1
31620,U20426,11/11/2019,N45270,0,N55689,1,N55204,0
31652,U8207,11/14/2019,N46917,0,N12703,0,N60750,1
31718,U8989,11/9/2019 ,N51398,0,N47020,0,N23548,1
31764,U21239,11/11/2019,N23429,0,N33619,1,N50675,0
31814,U53328,11/14/2019,N50872,0,N38779,1,N55325,0
31860,U12027,11/9/2019 ,N65185,1,N47020,0,N1034,0
31901,U88344,11/13/2019,N47061,0,N13579,0,N45266,1
31984,U19486,11/10/2019,N49685,1,N36681,0,N41224,0
32035,U26636,11/10/2019,N44651,0,N61022,0,N49279,1
32133,U8240,11/10/2019,N49279,1,N61022,0,N44651,0
32153,U53581,11/14/2019,N38779,1,N60550,0,N36003,0
32165,U64810,11/10/2019,N61022,0,N49279,1,N44651,0
32167,U31942,11/11/2019,N13930,0,N55689,0,N53585,1
32359,U43255,11/11/2019,N49685,0,N62729,0,N35729,1
32381,U19349,11/11/2019,N23414,0,N46029,0,N54489,1
32393,U28932,11/10/2019,N44651,0,N49279,1,N61022,0
32407,U81864,11/10/2019,N61022,0,N44651,0,N49279,1
32431,U88703,11/10/2019,N44651,0,N61022,0,N49279,1
32451,U61126,11/11/2019,N55689,0,N53585,1,N55204,0
32475,U64292,11/9/2019 ,N47020,0,N65185,1,N1034,0
32555,U88703,11/10/2019,N61022,0,N44651,0,N49279,1
32635,U51846,11/10/2019,N49279,1,N21882,0,N61022,0
32672,U36172,11/11/2019,N55689,0,N55204,0,N53585,1
32844,U8947,11/11/2019,N33619,1,N23429,0,N50675,0
32916,U57855,11/10/2019,N21882,0,N61022,0,N49279,1
32977,U43884,11/10/2019,N57651,0,N36681,0,N49685,1
32981,U8429,11/11/2019,N13930,0,N23414,1,N55689,0
33035,U8604,11/11/2019,N55204,0,N45270,0,N55689,1
33065,U74469,11/14/2019,N50872,0,N38779,0,N23446,1
33098,U55428,11/11/2019,N55689,0,N53585,0,N23414,1
33130,U44156,11/10/2019,N49279,1,N61022,0,N21882,0
33172,U57103,11/14/2019,N42515,0,N61233,1,N33828,0
33247,U46605,11/11/2019,N49685,1,N27581,0,N35729,0
33287,U84253,11/11/2019,N33848,0,N34724,0,N53696,1
33318,U29934,11/10/2019,N49279,1,N61022,0,N44651,0
33349,U77959,11/11/2019,N13930,0,N55689,1,N23414,0
33372,U81846,11/9/2019 ,N37377,0,N26130,0,N50329,1
33470,U45303,11/10/2019,N44651,0,N49279,1,N61022,0
33533,U59495,11/11/2019,N13930,0,N55689,1,N23414,0
33535,U51644,11/11/2019,N55689,0,N53585,1,N13930,0
33552,U47371,11/9/2019 ,N51398,0,N27845,0,N41881,1
33801,U8977,11/10/2019,N57651,0,N49685,1,N36681,0
33880,U63834,11/14/2019,N33828,0,N52424,0,N61233,1
33882,U15231,11/12/2019,N33619,1,N47578,0,N50675,0
33934,U51100,11/11/2019,N55689,0,N45270,0,N53585,1
33956,U71485,11/13/2019,N51048,1,N26025,0,N33501,0
33960,U88090,11/10/2019,N49685,1,N36681,0,N57651,0
33989,U10700,11/14/2019,N29212,0,N23446,1,N38779,0
33992,U30222,11/11/2019,N55689,0,N53585,1,N45270,0
33995,U59400,11/11/2019,N53585,0,N23414,1,N55689,0
34025,U33819,11/11/2019,N33619,1,N50675,0,N16920,0
34045,U802,11/10/2019,N61022,1,N1034,0,N46466,0
34052,U2855,11/13/2019,N56214,0,N3031,0,N42457,1
34077,U51054,11/11/2019,N18708,1,N555,0,N6099,0
34081,U9012,11/10/2019,N57651,0,N36681,0,N49685,1
34118,U89144,11/11/2019,N46029,1,N8191,0,N54489,0
34166,U27818,11/10/2019,N49685,1,N28047,0,N29128,0
34192,U10760,11/12/2019,N52997,0,N12029,1,N17059,0
34206,U47076,11/9/2019 ,N47020,0,N1034,1,N36752,0
34253,U52313,11/10/2019,N61022,0,N49279,1,N44651,0
34281,U56381,11/11/2019,N55689,0,N23414,0,N53585,1
34435,U4877,11/10/2019,N29128,1,N57651,0,N50060,0
34518,U75917,11/9/2019 ,N52433,0,N27845,0,N41178,1
34610,U20211,11/10/2019,N61022,0,N44651,1,N49279,1
34616,U64378,11/12/2019,N64851,0,N58363,1,N63970,0
34619,U78369,11/10/2019,N49685,1,N36681,0,N57651,0
34669,U50085,11/13/2019,N25295,1,N51048,0,N287,0
34706,U77131,11/10/2019,N61022,0,N49279,1,N21882,0
34773,U44131,11/10/2019,N49279,1,N44651,0,N61022,0
34787,U40473,11/11/2019,N55689,1,N35729,0,N63341,0
34788,U26493,11/10/2019,N57651,0,N49685,1,N36681,0
34806,U87738,11/11/2019,N53585,1,N55204,0,N55689,0
34812,U27845,11/9/2019 ,N47020,0,N1034,1,N36752,0
34850,U49485,11/9/2019 ,N27845,0,N24272,0,N41881,1
34916,U38678,11/11/2019,N55204,1,N45270,0,N55689,0
34973,U59059,11/11/2019,N33619,1,N16920,0,N50675,0
35037,U92049,11/9/2019 ,N24272,0,N41178,1,N52433,0
35042,U74004,11/9/2019 ,N23548,0,N1034,1,N47020,0
35091,U11836,11/13/2019,N36221,0,N56214,0,N4642,1
35105,U87774,11/9/2019 ,N36752,0,N47020,0,N1034,1
35115,U59309,11/9/2019 ,N51398,0,N41881,1,N47020,0
35161,U84306,11/11/2019,N50675,0,N33619,0,N23429,1
35175,U76508,11/11/2019,N39844,0,N54489,1,N46845,0
35194,U3050,11/9/2019 ,N36752,0,N1034,1,N47020,0
35299,U43990,11/10/2019,N61022,0,N44651,0,N49279,1
35311,U35041,11/12/2019,N52122,1,N7319,0,N33619,0
35334,U83255,11/11/2019,N27581,0,N49685,1,N33632,0
35419,U35318,11/11/2019,N54489,0,N23414,1,N46029,0
35499,U84730,11/10/2019,N49685,1,N36681,0,N57651,0
35530,U36750,11/11/2019,N55689,0,N53585,1,N13930,0
35531,U7942,11/12/2019,N64851,0,N63970,0,N58363,1
35533,U89845,11/11/2019,N53585,0,N55204,0,N13930,1
35551,U27779,11/11/2019,N23414,1,N55689,0,N13930,0
35571,U43756,11/10/2019,N49279,1,N61022,0,N44651,0
35581,U67764,11/9/2019 ,N27845,0,N41881,1,N51398,0
35654,U21128,11/10/2019,N21882,0,N61022,0,N49279,1
35685,U73817,11/11/2019,N55204,0,N55689,1,N13930,0
35810,U54975,11/10/2019,N61022,0,N44651,0,N49279,1
35934,U67867,11/11/2019,N13930,0,N23414,1,N55689,0
36027,U16364,11/11/2019,N23429,0,N50675,0,N33619,1
36103,U80017,11/10/2019,N49279,1,N44651,0,N61022,0
36130,U76678,11/10/2019,N53017,1,N44966,0,N65185,0
36132,U65446,11/13/2019,N25295,1,N4642,0,N49483,0
36161,U13072,11/11/2019,N38662,0,N13930,1,N55204,0
36179,U29155,11/11/2019,N54489,0,N42597,1,N46029,0
36194,U26765,11/9/2019 ,N23548,0,N47020,0,N1034,1
36238,U46062,11/10/2019,N49279,0,N21882,0,N61022,1
36283,U45473,11/14/2019,N61740,0,N41934,0,N61233,1
36335,U4145,11/11/2019,N41222,0,N54489,0,N53585,1
36379,U50076,11/11/2019,N36789,0,N33619,1,N16920,0
36417,U8136,11/10/2019,N57651,0,N49685,1,N36681,0
36490,U54306,11/11/2019,N54489,1,N46526,0,N8191,0
36520,U6665,11/14/2019,N23446,1,N50872,0,N38779,0
36527,U19824,11/9/2019 ,N23548,0,N47020,0,N1034,1
36566,U17759,11/10/2019,N49279,1,N44651,0,N61022,0
36568,U82617,11/12/2019,N16166,0,N11138,1,N27245,0
